aop_siteyear,aq_site,aop_yr,flightdate,radiance_time,chlorophyll a,DOC,pheophytin,TSS,UV Absorbance (250 nm),UV Absorbance (280 nm),wavelength,reflectance
TOMB2017,TOMB,2017,2017-05-17,2017-05-17T19:06:18Z,4.21,4.645,2.8,52,0.1668,0.1114,874,2e-4
TOMB2017,TOMB,2017,2017-05-17,2017-05-17T19:06:18Z,4.21,4.645,2.8,52,0.1668,0.1114,879,0.001
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,381,0.0075
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,386,0.0179
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,391,0.0217
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,396,0.0229
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,401,0.018
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,406,0.0177
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,411,0.021
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,416,0.0204
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,421,0.0221
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,426,0.0249
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,431,0.0274
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,436,0.0264
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,441,0.0279
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,447,0.0312
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,452,0.0297
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,457,0.0304
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,462,0.0324
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,467,0.0326
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,472,0.0326
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,477,0.0354
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,482,0.0367
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,487,0.0379
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,492,0.0399
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,497,0.0417
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,502,0.0446
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,507,0.0454
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,512,0.0487
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,517,0.0516
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,522,0.0527
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,527,0.0551
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,532,0.0598
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,537,0.0622
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,542,0.0664
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,547,0.0693
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,552,0.0708
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,557,0.0756
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,562,0.0781
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,567,0.0792
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,572,0.0834
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,577,0.0844
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,582,0.0869
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,587,0.0879
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,592,0.0901
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,597,0.0896
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,602,0.0892
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,607,0.0897
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,612,0.0909
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,617,0.0928
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,622,0.0923
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,627,0.0934
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,632,0.0946
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,637,0.0951
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,642,0.0964
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,647,0.0985
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,652,0.0982
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,657,0.0967
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,662,0.0964
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,667,0.0952
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,672,0.0983
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,677,0.0974
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,682,0.0944
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,687,0.0945
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,692,0.096
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,697,0.0933
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,702,0.0902
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,707,0.087
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,712,0.0819
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,717,0.0702
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,722,0.0627
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,727,0.0557
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,732,0.0471
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,737,0.0411
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,742,0.0388
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,747,0.0384
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,752,0.0382
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,757,0.0364
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,762,0.0388
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,767,0.0411
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,772,0.0388
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,777,0.0403
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,782,0.0416
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,787,0.0423
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,792,0.0437
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,797,0.0467
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,802,0.0468
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,807,0.048
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,812,0.0455
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,817,0.0448
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,822,0.0418
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,827,0.0357
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,832,0.0288
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,837,0.0287
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,842,0.0273
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,847,0.0259
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,852,0.0263
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,857,0.0246
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,862,0.0229
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,867,0.0224
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,872,0.0213
TOMB2018,TOMB,2018,2018-04-28,2018-04-28T15:28:56Z,4.21,4.602,2.8,0,0.2637,0.1904,877,0.0194
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,382,0.0573
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,387,0.0346
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,392,0.0245
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,397,0.025
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,402,0.0212
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,407,0.0217
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,412,0.0224
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,417,0.0205
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,422,0.0214
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,427,0.0203
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,432,0.0218
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,437,0.0235
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,442,0.0236
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,447,0.0252
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,452,0.0242
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,457,0.0251
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,462,0.025
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,467,0.025
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,472,0.0249
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,477,0.0256
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,482,0.0276
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,487,0.029
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,492,0.0296
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,497,0.0296
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,502,0.0321
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,507,0.0334
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,512,0.0353
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,517,0.0374
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,522,0.0378
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,527,0.0403
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,532,0.0424
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,537,0.0453
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,542,0.0475
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,547,0.0494
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,552,0.0508
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,557,0.0535
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,562,0.0558
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,567,0.0574
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,572,0.0591
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,577,0.0602
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,582,0.0612
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,587,0.0609
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,592,0.0612
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,597,0.06
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,602,0.0573
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,607,0.0577
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,612,0.0581
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,617,0.0582
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,622,0.0587
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,627,0.0589
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,632,0.06
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,637,0.0591
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,642,0.0597
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,647,0.0599
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,652,0.0582
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,657,0.0559
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,662,0.0546
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,667,0.0534
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,672,0.053
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,677,0.0521
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,682,0.0521
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,687,0.0522
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,692,0.0523
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,697,0.0509
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,702,0.0482
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,707,0.0438
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,712,0.0391
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,717,0.0307
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,722,0.0255
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,727,0.0199
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,732,0.0156
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,737,0.0137
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,742,0.0124
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,747,0.0125
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,752,0.0123
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,757,0.0105
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,762,0.0108
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,767,0.0117
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,772,0.0126
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,777,0.0126
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,782,0.0134
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,787,0.0134
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,792,0.0149
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,797,0.0144
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,802,0.0155
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,807,0.016
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,812,0.0151
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,817,0.0137
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,822,0.0124
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,827,0.0106
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,832,0.0085
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,837,0.0078
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,842,0.0076
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,847,0.0069
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,852,0.0056
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,857,0.0058
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,862,0.0064
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,867,0.0057
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,872,0.0054
TOMB2019,TOMB,2019,2019-05-06,2019-05-06T18:52:51Z,9.74,4.699,10.83,26,0.1442,0.0959,877,0.0052
TOOK2017,TOOK,2017,2017-07-14,2017-07-14T20:26:53Z,1.6,4.209,1.26,2,0.0898,0.0592,381,0.1864
TOOK2017,TOOK,2017,2017-07-14,2017-07-14T20:26:53Z,1.6,4.209,1.26,2,0.0898,0.0592,386,0.0878
